node_id,graph_layer,node_type,canonical_label,source_paper_id,source_year,visible_year,source_section,evidence_location,evidence_quote,paraphrase,confidence,is_inferred,needs_human_check,notes
NQSC106.result.n128_phase_transition,evidence,result_claim,MP-NQS extends periodic electronic NQS to $N=128$ and reproduces HEG liquid-crystal transition,NQSC106,2023,2023,Conclusions,text/2305.07240v3/main.tex:195,[redacted_for_public_release],The paper reports large-system simulations and liquid-crystal phase-transition behavior.,high,false,false,""
NQSC106.future.backflow_geometry,evidence,future_work,Characterize geometry and efficient neural parameterizations of exact backflow transformations,NQSC106,2023,2023,Conclusions,text/2305.07240v3/main.tex:196,[redacted_for_public_release],The authors propose studying backflow geometry and when neural networks can efficiently represent it.,high,false,false,""
NQSC120.paper,evidence,paper,Unifying view of fermionic neural network quantum states: From neural network backflow to hidden fermion determinant states,NQSC120,2023,2023,title,text/2311.09450v4/main.tex:51,[redacted_for_public_release],Paper node for Liu and Clark on NNBF/HFDS expressivity relations.,high,false,false,""
NQSC120.problem.nnBF_hfds_mechanism,evidence,problem,Underlying mechanism connecting NNBF and HFDS was unclear,NQSC120,2023,2023,Introduction,text/2311.09450v4/main.tex:81,[redacted_for_public_release],The paper motivates a unifying explanation for NNBF and HFDS.,high,false,false,""
NQSC120.method.hfds_as_nnbf,evidence,method,HFDS is rewritten as NNBF with restricted low-rank SPO correction and determinant factor,NQSC120,2023,2023,Comparison between Wave Functions,text/2311.09450v4/main.tex:244-248,[redacted_for_public_release],The central method is an algebraic rewriting of HFDS into NNBF form.,high,false,false,""
NQSC120.benchmark.hubbard_4x4,evidence,benchmark,4x4 periodic Hubbard model at $U/t=8$ and one-eighth hole doping,NQSC120,2023,2023,Model and Wave Function Architecture,text/2311.09450v4/main.tex:152-157,[redacted_for_public_release],The numerical comparison uses a periodic 4x4 Hubbard benchmark.,high,false,false,""
NQSC120.evaluation.fidelity_spo_metrics,evidence,evaluation,Wave-function fidelity and SPO distance/fidelity compare fermionic ansatz classes,NQSC120,2023,2023,Mutual Learning of Wave Functions,text/2311.09450v4/main.tex:201-219,[redacted_for_public_release],The paper evaluates ansatz relations using fidelity and single-particle-orbital metrics.,high,false,false,""
NQSC120.result.jnnbf_lower_energy,evidence,result_claim,JNNBF finds lower-energy states than restricted HFDS/JBF forms at all ranks,NQSC120,2023,2023,Comparisons of Additive Corrections,text/2311.09450v4/main.tex:283,[redacted_for_public_release],The paper reports better variational energies for the less restricted NNBF form.,high,false,false,""
NQSC120.interpretation.row_selection_modulation,evidence,interpretation,Row selection gives NNBF/HFDS strong sign and amplitude modulation,NQSC120,2023,2023,Determinant Factor vs Effective Determinant Factor,text/2311.09450v4/main.tex:427,[redacted_for_public_release],The authors identify row selection as a mechanism behind NNBF/HFDS performance.,high,false,false,""
NQSC120.design_principle.standard_nnbf_preferred,evidence,design_principle,Simpler direct standard NNBF updates are energetically preferred among related fermionic ansatzes,NQSC120,2023,2023,Summary and Overview,text/2311.09450v4/main.tex:448,[redacted_for_public_release],"The paper derives a design preference for direct, generic NNBF updates.",high,false,false,""
NQSC120.future.unifying_nqs_components,evidence,future_work,Unifying NQS components may lead to more accurate and scalable ansatzes,NQSC120,2023,2023,Summary and Overview,text/2311.09450v4/main.tex:452,[redacted_for_public_release],The paper frames component identification as a route to better NQS.,high,false,false,""
NQSC164.paper,evidence,paper,Expressivity of determinantal ansatzes for neural network wave functions,NQSC164,2025,2025,title,text/2506.00155v3/6_resubmit/main-update-w-supp.tex:44,[redacted_for_public_release],Paper node for Zhan et al. on determinantal/spinor expressivity.,high,false,false,""
NQSC164.problem.full_det_spin_relation,evidence,problem,Relation between full determinant and spinor/quantum-chemistry ansatzes was open,NQSC164,2025,2025,Introduction,text/2506.00155v3/6_resubmit/main-update-w-supp.tex:89,[redacted_for_public_release],The paper targets the theory gap around full determinant expressivity and spin structure.,high,false,false,""
NQSC164.method.expressivity_hierarchy,evidence,method,"Variational expressivity hierarchy for collinear, spinor, projected spinor/full determinant, and generalized spinor ansatzes",NQSC164,2025,2025,Introduction,text/2506.00155v3/6_resubmit/main-update-w-supp.tex:92-95,[redacted_for_public_release],The paper establishes energy-ordering relationships among determinant/spinor ansatzes.,high,false,false,""
NQSC164.method.spinor_generalized_spinor,evidence,method,Generalized spinor contains both spinor and antisymmetrized full determinant,NQSC164,2025,2025,Generalized spinor contains spinor and full determinant,text/2506.00155v3/6_resubmit/main-update-w-supp.tex:612-623,[redacted_for_public_release],The generalized spinor construction is used to relate full determinant to valid antisymmetric spinor forms.,high,false,false,""
NQSC164.assumption.spin_independent_projection,evidence,assumption,Spin-projected full determinant is valid only for spin-independent operators,NQSC164,2025,2025,Evaluating expectation values of the Hamiltonian,text/2506.00155v3/6_resubmit/main-update-w-supp.tex:405-410,[redacted_for_public_release],The theoretical bounds rely on spin-independent Hamiltonians and fixed-spin projection assumptions.,high,false,false,""
NQSC164.benchmark.h3_2deg,evidence,benchmark,H3 molecule and two-dimensional HEG test determinant/spinor bounds,NQSC164,2025,2025,Numerical Experiments,text/2506.00155v3/6_resubmit/main-update-w-supp.tex:660,[redacted_for_public_release],The paper numerically tests the theory on H3 and 2D HEG systems.,high,false,false,""
NQSC164.result.energy_bounds_confirmed,evidence,result_claim,H3 and 2DEG experiments confirm projected spinor/full determinant energy bounds,NQSC164,2025,2025,Bounds on ansatz energy for an H3 molecule,text/2506.00155v3/6_resubmit/main-update-w-supp.tex:672-680,[redacted_for_public_release],The experiments verify the expected ordering for fixed orbital expressivity.,high,false,false,""
NQSC164.limitation.full_det_spin_dependent_invalid,evidence,limitation,Full determinant/spin projection is invalid for spin-dependent Hamiltonians,NQSC164,2025,2025,Spin-independent and corresponding spin-dependent system,text/2506.00155v3/6_resubmit/main-update-w-supp.tex:705,[redacted_for_public_release],The paper warns that full determinant relies on spin projection and fails for spin-dependent systems.,high,false,false,""
NQSC164.future.spin_dependent_materials,evidence,future_work,Spinor NN wave functions open realistic simulations of spin-dependent material properties,NQSC164,2025,2025,Conclusions,text/2506.00155v3/6_resubmit/main-update-w-supp.tex:712,[redacted_for_public_release],The authors identify spin-dependent material simulations as the forward direction.,high,false,false,""
NQSC199.paper,evidence,paper,Essentially No Energy Barrier Between Independent Fermionic Neural Quantum State Minima,NQSC199,2026,2026,title,text/2601.06939v1/main.tex:29,[redacted_for_public_release],Paper node for Dai and Soljacic on NQS mode connectivity.,high,false,false,""
NQSC199.problem.nqs_loss_landscape,evidence,problem,NQS loss landscape remains poorly understood and debated,NQSC199,2026,2026,abstract,text/2601.06939v1/main.tex:40-41,[redacted_for_public_release],The paper motivates empirical study of NQS optimization landscapes.,high,false,false,""
NQSC199.method.geoneb,evidence,method,GeoNEB combines stochastic reconfiguration with nudged elastic band path optimization,NQSC199,2026,2026,abstract,text/2601.06939v1/main.tex:42,[redacted_for_public_release],GeoNEB is introduced to construct minimum-energy paths between NQS minima.,high,false,false,""
NQSC199.method.psiformer_quantum_dot,evidence,method,"Modified Psiformer with determinant, Jastrow, and envelope for a quantum-dot NQS",NQSC199,2026,2026,Neural Quantum States,text/2601.06939v1/main.tex:87-110,[redacted_for_public_release],"The ansatz uses transformer layers, a determinant, Jastrow factor, and envelope.",high,false,false,""
NQSC199.benchmark.six_electron_quantum_dot,evidence,benchmark,Strongly interacting six-electron 2D quantum dot at coupling $C=4$,NQSC199,2026,2026,Results,text/2601.06939v1/main.tex:226-234,[redacted_for_public_release],The paper uses a strongly interacting quantum dot as its path-connectivity testbed.,high,false,false,""
NQSC199.result.low_energy_barrier,evidence,result_claim,GeoNEB connects independent Psiformer minima with a barrier three orders below linear interpolation,NQSC199,2026,2026,Expected Energy Barriers,text/2601.06939v1/main.tex:250-255,[redacted_for_public_release],The optimized path has an essentially tiny energy barrier relative to linear interpolation.,high,false,false,""
NQSC199.evaluation.energy_angular_variance,evidence,evaluation,Energy variance and angular momentum variance validate physical quality along the path,NQSC199,2026,2026,Operator Variance Barriers,text/2601.06939v1/main.tex:278-282,[redacted_for_public_release],The paper uses operator variances to check physical validity beyond energy.,high,false,false,""
NQSC199.interpretation.mode_connectivity_benign,evidence,interpretation,Optimized mode connectivity suggests a reasonably benign NQS loss landscape,NQSC199,2026,2026,Discussion,text/2601.06939v1/main.tex:303-307,[redacted_for_public_release],The authors interpret the results as evidence against a strongly rugged NQS-landscape picture.,high,false,false,""
NQSC199.limitation.jastrow_keystone_parameter,evidence,limitation,Rapid Jastrow alpha variation may complicate NQS landscape geometry,NQSC199,2026,2026,Discussion,text/2601.06939v1/main.tex:309-314,[redacted_for_public_release],The paper flags uncertainty about a Jastrow keystone parameter's landscape role.,high,false,false,""
NQSC199.future.freeze_jastrow_alpha,evidence,future_work,Freezing the Jastrow alpha hyperparameter could improve optimization with little accuracy loss,NQSC199,2026,2026,Discussion,text/2601.06939v1/main.tex:312,[redacted_for_public_release],The authors suggest a concrete optimization follow-up around Jastrow hyperparameters.,high,false,false,""
CSS045.paper,evidence,paper,Kinetic samplers for neural quantum states,NQSC045,2020,2020,title,text/2011.02986v2/main_physrev.tex:16,[redacted_for_public_release],"Paper node for Bagrov, Iliasov, and Westerhout on kinetic sampling for NQS.",high,false,false,""
CSS045.problem.peaked_mcmc_ergodicity,evidence,problem,Peaked NQS probability distributions can make MCMC non-ergodic,NQSC045,2020,2020,introduction,text/2011.02986v2/main_physrev.tex:79,[redacted_for_public_release],"The paper motivates sampling as a failure mode when learned NQS distributions become narrow, separated, or clustered.",high,false,false,""
CSS045.problem.autoregressive_symmetry_tradeoff,evidence,problem,Autoregressive exact sampling makes symmetry implementation problematic,NQSC045,2020,2020,introduction,text/2011.02986v2/main_physrev.tex:81,[redacted_for_public_release],The paper frames exact generative sampling as attractive but difficult to combine with broad lattice symmetries.,high,false,false,""
CSS045.method.zanella_kinetic_sampler,evidence,method,Rejection-free continuous-time Zanella kinetic sampler for NQS,NQSC045,2020,2020,Kinetic Monte Carlo,text/2011.02986v2/main_physrev.tex:132,[redacted_for_public_release],The method replaces acceptance-rejection MCMC with a continuous-time jump process and waiting times.,high,false,false,""
CSS045.method.symmetry_adapted_basis,evidence,method,Use symmetry-adapted Hilbert-space basis for lattice symmetries,NQSC045,2020,2020,Implementation of lattice symmetries,text/2011.02986v2/main_physrev.tex:88,[redacted_for_public_release],The paper avoids architectural symmetry constraints by sampling in a symmetry-adapted basis.,high,false,false,""
CSS045.benchmark.frustrated_spin_models,evidence,benchmark,J1-J2 square-lattice and kagome Heisenberg sampling benchmarks,NQSC045,2020,2020,Benchmarks,text/2011.02986v2/main_physrev.tex:195,[redacted_for_public_release],The paper benchmarks samplers on square-lattice J1-J2 and kagome Heisenberg ground-state distributions.,high,false,false,""
CSS045.result.lower_autocorrelation,evidence,result_claim,Zanella sampling reduces autocorrelation times versus Metropolis-Hastings,NQSC045,2020,2020,Benchmarks,text/2011.02986v2/main_physrev.tex:195,[redacted_for_public_release],"The paper reports lower autocorrelation on exact ground states, with larger gains during NQS optimization.",high,false,false,""
CSS045.interpretation.umap_uniform_coverage,evidence,interpretation,Kinetic sampling gives more uniform Hilbert-space coverage,NQSC045,2020,2020,Conclusions,text/2011.02986v2/main_physrev.tex:222,[redacted_for_public_release],The UMAP analysis is interpreted as geometric evidence of more homogeneous sampling.,high,false,false,""
CSS045.future.tabu_symmetry_adaptation,evidence,future_work,Adapt Tabu/self-avoiding kinetic sampling to symmetry-adapted bases,NQSC045,2020,2020,Conclusions,text/2011.02986v2/main_physrev.tex:228,[redacted_for_public_release],The outlook identifies non-Markovian Tabu-style kinetic sampling with symmetries as future work.,high,false,false,""
CSS080.paper,evidence,paper,Hidden-nucleons neural-network quantum states for the nuclear many-body problem,NQSC080,2022,2022,title,text/2206.10021v1/main.tex:27,[redacted_for_public_release],"Paper node for Lovato, Adams, Carleo, and Rocco on hidden-nucleon NQS for nuclei.",high,false,false,""
CSS080.problem.medium_mass_qmc_sign_scaling,evidence,problem,Fermion-sign control blocks continuum QMC extension to medium-mass nuclei,NQSC080,2022,2022,Introduction,text/2206.10021v1/main.tex:56,[redacted_for_public_release],"The paper frames polynomially scalable, expressive nuclear wave functions as the path beyond light-nucleus QMC limits.",high,false,false,""
CSS080.method.hidden_nucleon_ansatz,evidence,method,Hidden-nucleon determinant ansatz with fictitious nucleon degrees of freedom,NQSC080,2022,2022,Hidden-nucleon wave function,text/2206.10021v1/main.tex:78,[redacted_for_public_release],The ansatz augments visible nuclear coordinates with hidden nucleons whose coordinates are functions of the visible ones.,high,false,false,""
CSS080.method.point_symmetry_encoding,evidence,method,Encode parity and time-reversal point symmetries in the hidden-nucleon wave function,NQSC080,2022,2022,Symmetries and sampling,text/2206.10021v1/main.tex:107,[redacted_for_public_release],The paper directly builds point symmetries into the variational state to improve optimization and expressivity.,high,false,false,""
CSS080.limitation.nonphysical_metropolis_states,evidence,limitation,Hidden-nucleon ansatz can assign amplitude to nonphysical spin-isospin sectors,NQSC080,2022,2022,Symmetries and sampling,text/2206.10021v1/main.tex:119,[redacted_for_public_release],The paper notes that constrained Metropolis walks are required to avoid nonphysical isospin and spin-projection sectors.,high,false,false,""
CSS080.method.sr_rmsprop_regularization,evidence,method,Stochastic reconfiguration with RMSProp-inspired diagonal regularization,NQSC080,2022,2022,Optimization,text/2206.10021v1/main.tex:123,[redacted_for_public_release],The optimization modifies SR regularization using exponentially decaying squared gradients.,high,false,false,""
CSS080.benchmark.light_and_oxygen_nuclei,evidence,benchmark,"H3, He3, He4, and O16 nuclear ground-state benchmarks",NQSC080,2022,2022,Introduction,text/2206.10021v1/main.tex:60,[redacted_for_public_release],The paper evaluates the ansatz on light nuclei and on oxygen-16 against HH and AFDMC references.,high,false,false,""
CSS080.result.light_nuclei_hh_annsj,evidence,result_claim,Hidden-nucleon ansatz improves over ANN-SJ and reaches HH-level light-nucleus energies,NQSC080,2022,2022,Results,text/2206.10021v1/main.tex:153,[redacted_for_public_release],"The paper reports improved light-nucleus variational energies, with HH consistency for He4 under symmetry/time-reversal settings.",high,false,false,""
CSS080.result.oxygen_matches_afdmc,evidence,result_claim,Hidden-nucleon O16 energies become consistent with AFDMC values,NQSC080,2022,2022,Results,text/2206.10021v1/main.tex:178,[redacted_for_public_release],"For O16, increasing hidden nucleons lowers variational energy to the AFDMC constrained-path reference within error bars.",high,false,false,""
CSS080.interpretation.pure_density_estimators,evidence,interpretation,NQS pure estimators support density observables without DMC extrapolation bias,NQSC080,2022,2022,Results,text/2206.10021v1/main.tex:195,[redacted_for_public_release],The paper interprets the trained hidden-nucleon density as evidence that the ansatz captures short- and long-distance nuclear structure.,high,false,false,""
CSS080.future.backflow_tensor_forces,evidence,future_work,Add generalized backflow and over-complete spin bases for tensor-force nuclear Hamiltonians,NQSC080,2022,2022,Conclusions,text/2206.10021v1/main.tex:214,[redacted_for_public_release],The outlook proposes backflow-style extensions and richer spin bases for more sophisticated nuclear forces.,high,false,false,""
CSS080.future.medium_mass_calcium,evidence,future_work,Scale hidden-nucleon calculations toward medium-mass nuclei such as Ca40,NQSC080,2022,2022,Conclusions,text/2206.10021v1/main.tex:216,[redacted_for_public_release],The paper points to leadership-class hybrid GPU/CPU resources for larger nuclear applications.,high,false,false,""
NQSC127.paper.01,evidence,paper,Neural-network quantum states for many-body physics review,NQSC127,2024,2024,abstract,text/2402.11014v2/main.tex:55-56,[redacted_for_public_release],"Review/meta paper covering VMC equations, optimization variants, tomography, implementation bottlenecks, and recent applications.",high,false,false,review/meta paper; arXiv v2 TeX source
NQSC127.problem.01,evidence,problem,Exponential Hilbert-space amplitudes make lookup-table wave functions infeasible,NQSC127,2024,2024,Variational quantum state definition,text/2402.11014v2/main.tex:122,[redacted_for_public_release],The review frames compact variational representations as necessary because direct amplitude enumeration is not efficient for many-body systems.,high,false,false,field-framing problem node
NQSC127.method.01,evidence,method,Neural quantum states define wave-function amplitudes with neural networks,NQSC127,2024,2024,Variational quantum state definition,text/2402.11014v2/main.tex:124,[redacted_for_public_release],NQS are reviewed as variational states whose amplitudes are represented partly or fully by neural networks.,high,false,false,NQS category definition
NQSC127.method.02,evidence,method,NQS sampling splits into MCMC and autoregressive exact sampling,NQSC127,2024,2024,Sampling,text/2402.11014v2/main.tex:157,[redacted_for_public_release],The review identifies MCMC and autoregressive states as the two major sampling routes for NQS calculations.,high,false,false,sampling category node
NQSC127.problem.02,evidence,problem,Gradient-based optimization is a central NQS bottleneck,NQSC127,2024,2024,Introduction,text/2402.11014v2/main.tex:67,[redacted_for_public_release],The review frames optimization of neural-network parameters from stochastic estimates as one of the main challenges for NQS.,high,false,false,optimization pressure node
NQSC127.method.03,evidence,method,QNG/SR geometry and minSR reduce optimizer-scaling overhead,NQSC127,2024,2024,Stochastic optimization,text/2402.11014v2/main.tex:298-305,[redacted_for_public_release],"The review summarizes QNG/SR as accurate but costly, and minSR as a scalability route for large-parameter NQS.",high,false,false,optimization development summary
NQSC127.method.04,evidence,method,"Symmetry in NQS can use direct symmetrization, projections, or equivariant networks",NQSC127,2024,2024,Symmetries,text/2402.11014v2/main.tex:443,[redacted_for_public_release],"The review classifies symmetry handling as direct symmetrization, post-optimization projection, and symmetry-equivariant architectures, with explicit cost tradeoffs.",high,false,false,symmetry category node
NQSC127.benchmark.01,evidence,benchmark,Spin systems and J1-J2 variants are core NQS benchmark regimes,NQSC127,2024,2024,Ground-state properties of spin systems,text/2402.11014v2/main.tex:461-476,[redacted_for_public_release],"The review highlights interacting spin systems, especially J1-J2 and related lattices, as a major benchmark/application family for NQS architectures.",high,false,false,benchmark summary node
NQSC127.interpretation.01,evidence,interpretation,Deep NQS can represent efficiently contractable tensor networks and exceed MPS expressivity regimes,NQSC127,2024,2024,"Expressive power, entanglement entropy and connections to tensor networks",text/2402.11014v2/main.tex:505,[redacted_for_public_release],The review summarizes expressivity results connecting tensor-network contraction to deep neural-network representations.,high,false,false,expressivity/theory summary
NQSC127.limitation.01,evidence,limitation,NQS expressivity does not remove TN/DMRG advantages or unknown energy-landscape risks,NQSC127,2024,2024,"Expressive power, entanglement entropy and connections to tensor networks",text/2402.11014v2/main.tex:507,[redacted_for_public_release],"The review cautions that despite NQS expressivity, tensor-network approaches retain contraction and optimization advantages, and NQS landscapes remain insufficiently understood.",high,false,false,review-level limitation
NQSC127.problem.03,evidence,problem,Second-quantized fermionic Hamiltonians make local-energy evaluation scale rapidly,NQSC127,2024,2024,Ground-state properties of fermionic systems,text/2402.11014v2/main.tex:545,[redacted_for_public_release],The review identifies fourth-power orbital scaling and wave-function-evaluation cost as a bottleneck for fermionic electronic-structure NQS.,high,false,false,fermionic chemistry bottleneck
NQSC127.method.05,evidence,method,Fermionic NQS taxonomy separates non-determinant and determinant-based parametrizations,NQSC127,2024,2024,Symmetrization considerations,text/2402.11014v2/main.tex:598,[redacted_for_public_release],The review organizes fermionic NQS into non-determinant and determinant-based ansatz families tied to basis ordering and antisymmetry handling.,high,false,false,fermionic category node
NQSC127.method.06,evidence,method,"Backflow-based fermionic NQS branch includes FermiNet, PauliNet, and attention variants",NQSC127,2024,2024,Backflow correlations,text/2402.11014v2/main.tex:631-635,[redacted_for_public_release],"The review presents neural backflow as a determinant-based development branch that includes FermiNet, PauliNet, and later self-attention parametrizations.",medium,false,true,review summary compresses several cited works; candidate-level cross-paper relations split separately
NQSC127.future_work.01,evidence,future_work,Scaling real-time NQS requires alternatives to QGT-inverse t-VMC,NQSC127,2024,2024,Concluding remarks and outlook,text/2402.11014v2/main.tex:803,[redacted_for_public_release],The review identifies QGT-inverse scaling and projective alternatives as an open real-time NQS direction.,high,false,false,future direction / limitation-outlook node
DTO013.paper,evidence,paper,Reconstructing quantum states with generative models,NQSC013,2018,2018,title,text/1810.10584/machine_V4_LA.tex:38,[redacted_for_public_release],Paper node for Carrasquilla et al. generative-model tomography.,high,false,false,""
DTO013.problem.exponential_tomography,evidence,problem,Exact many-body tomography becomes impractical because of exponential complexity,NQSC013,2018,2018,introduction,text/1810.10584/machine_V4_LA.tex:92-101,[redacted_for_public_release],The paper frames exact many-body quantum-state tomography as exponentially expensive.,high,false,false,""
DTO013.problem.scalable_density_elusive,evidence,problem,Scalable density-matrix reconstruction remains elusive,NQSC013,2018,2018,introduction,text/1810.10584/machine_V4_LA.tex:125-128,[redacted_for_public_release],The paper names scalable density-matrix reconstruction as an unresolved bottleneck.,high,false,false,""
DTO013.method.ic_povm_distribution,evidence,method,Reduce tomography to learning informationally complete POVM statistics,NQSC013,2018,2018,abstract,text/1810.10584/machine_V4_LA.tex:61-76,[redacted_for_public_release],The method turns tomography into unsupervised learning of IC measurement statistics.,high,false,false,""
DTO013.method.generative_model_distribution,evidence,method,Infer density matrices from expressive neural generative measurement distributions,NQSC013,2018,2018,method,text/1810.10584/machine_V4_LA.tex:187-225,[redacted_for_public_release],The paper learns the IC outcome distribution with neural generative models and reconstructs states from it.,high,false,false,""
DTO013.method.rbm_multinomial,evidence,method,Use an RBM with multinomial visible units for tomography,NQSC013,2018,2018,numerical experiments,text/1810.10584/machine_V4_LA.tex:241-249,[redacted_for_public_release],The first numerical architecture is an RBM adapted to multinomial measurement outcomes.,high,false,false,""
DTO013.method.rnn_scaling,evidence,method,Switch to RNN generative models for larger systems,NQSC013,2018,2018,numerical experiments,text/1810.10584/machine_V4_LA.tex:314-322,[redacted_for_public_release],The paper shifts from RBM to RNN modeling when RBM training becomes difficult.,high,false,false,""
DTO013.benchmark.mpo_mps_states,evidence,benchmark,Matrix-product and GHZ-style tomography benchmarks,NQSC013,2018,2018,numerical experiments,text/1810.10584/machine_V4_LA.tex:241-322,[redacted_for_public_release],The numerical section uses structured many-body states to test reconstruction quality.,high,false,false,""
DTO013.result.classical_fidelity_certification,evidence,result_claim,Generative tomography enables scalable reconstruction and classical-fidelity certification,NQSC013,2018,2018,conclusion,text/1810.10584/machine_V4_LA.tex:456-459,[redacted_for_public_release],The conclusion claims scalable reconstruction and certification from learned generative models.,high,false,false,""
DTO013.limitation.rbm_n4_training,evidence,limitation,RBM tomography becomes difficult beyond small systems,NQSC013,2018,2018,numerical experiments,text/1810.10584/machine_V4_LA.tex:314-322,[redacted_for_public_release],The paper reports a practical RBM scaling difficulty that motivates the RNN switch.,high,false,false,""
DTO014.paper,evidence,paper,QuCumber: wavefunction reconstruction with neural networks,NQSC014,2018,2018,title,text/1812.09329v2/main.tex:42,[redacted_for_public_release],Paper node for the QuCumber RBM reconstruction package.,high,false,false,""
DTO014.problem.qst_exponential_overhead,evidence,problem,Quantum state tomography has exponential overhead and needs scalable algorithms,NQSC014,2018,2018,introduction,text/1812.09329v2/main.tex:98-111,[redacted_for_public_release],The paper motivates QuCumber by the scaling limits of standard tomography.,high,false,false,""
DTO014.method.qucumber_rbm_projective,evidence,method,QuCumber reconstructs wavefunctions with RBMs trained on projective measurements,NQSC014,2018,2018,abstract,text/1812.09329v2/main.tex:77-89,[redacted_for_public_release],QuCumber is presented as an RBM-based open-source reconstruction package.,high,false,false,""
DTO014.method.born_kl_training,evidence,method,Train RBMs by matching Born-rule projective-measurement distributions,NQSC014,2018,2018,positive wavefunctions,text/1812.09329v2/main.tex:173-190,[redacted_for_public_release],The RBM is optimized to match the measured basis distribution through a KL objective.,high,false,false,""
DTO014.benchmark.tfim_critical_10,evidence,benchmark,Ten-spin transverse-field Ising model at criticality,NQSC014,2018,2018,setup,text/1812.09329v2/main.tex:198-207,[redacted_for_public_release],The paper uses a 10-spin TFIM critical-point reconstruction task.,high,false,false,""
DTO014.evaluation.fidelity_kl,evidence,evaluation,Monitor fidelity and KL divergence during training,NQSC014,2018,2018,training,text/1812.09329v2/main.tex:263-270,[redacted_for_public_release],The training quality is evaluated with fidelity and KL diagnostics.,high,false,false,""
DTO014.method.observable_mc,evidence,method,Estimate inaccessible observables by Monte Carlo sampling from the trained RBM,NQSC014,2018,2018,observables,text/1812.09329v2/main.tex:345-369,[redacted_for_public_release],The trained RBM is sampled to estimate observables outside the original measurement set.,high,false,false,""
DTO014.result.reconstructs_observables,evidence,result_claim,QuCumber reconstructs wavefunctions and computes observables from neural samples,NQSC014,2018,2018,conclusion,text/1812.09329v2/main.tex:819-844,[redacted_for_public_release],The conclusion states that QuCumber reconstructs states and computes observables.,high,false,false,""
DTO014.limitation.phase_rotations,evidence,limitation,Reference-basis measurements miss phases unless rotations are added,NQSC014,2018,2018,complex wavefunctions,text/1812.09329v2/main.tex:583-615,[redacted_for_public_release],Complex wavefunctions require additional rotated-basis data to learn phases.,high,false,false,""
DTO014.future.generative_architectures_mixed,evidence,future_work,Extend QuCumber toward VAE GAN RNN and mixed-state purification models,NQSC014,2018,2018,conclusion,text/1812.09329v2/main.tex:819-844,[redacted_for_public_release],The paper proposes broader generative architectures and mixed-state purification as future directions.,high,false,false,""
DTO015.paper,evidence,paper,Neural-Network Approach to Dissipative Quantum Many-Body Dynamics,NQSC015,2019,2019,title,text/1902.05131/RBM_Lindblad_arxiv.tex:33,[redacted_for_public_release],Paper node for Hartmann and Carleo neural density-matrix dynamics.,high,false,false,""
DTO015.problem.open_system_scaling,evidence,problem,Open-system density matrices scale quadratically with Hilbert-space dimension,NQSC015,2019,2019,introduction,text/1902.05131/RBM_Lindblad_arxiv.tex:50-56,[redacted_for_public_release],The paper motivates NQS open-system methods by density-matrix scaling and limitations of other methods.,high,false,false,""
DTO015.method.rbm_density_matrix,evidence,method,Complex RBM density matrix is Hermitian and positive semidefinite,NQSC015,2019,2019,method,text/1902.05131/RBM_Lindblad_arxiv.tex:61-81,[redacted_for_public_release],The paper uses a neural density-matrix parametrization with built-in physical structure.,high,false,false,""
DTO015.method.tdvmc_lindblad_sr,evidence,method,Apply stochastic reconfiguration and time-dependent VMC to Lindblad dynamics,NQSC015,2019,2019,method,text/1902.05131/RBM_Lindblad_arxiv.tex:61-81,[redacted_for_public_release],The dynamics and stationary states are obtained with variational Lindblad evolution.,high,false,false,""
DTO015.method.mc_sampling_local_liouvillian,evidence,method,Estimate Lindblad observables with Monte Carlo sampling and local Liouvillians,NQSC015,2019,2019,sampling,text/1902.05131/RBM_Lindblad_arxiv.tex:125-158,[redacted_for_public_release],The method samples density-matrix configurations and evaluates local Liouvillian contributions.,high,false,false,""
DTO015.benchmark.dissipative_heisenberg,evidence,benchmark,Dissipative anisotropic Heisenberg model benchmarks,NQSC015,2019,2019,results,text/1902.05131/RBM_Lindblad_arxiv.tex:162-201,[redacted_for_public_release],The paper benchmarks against exact and MPS results on dissipative Heisenberg systems.,high,false,false,""
DTO015.result.n5_n16_benchmark,evidence,result_claim,RBM density matrices match small exact and larger MPS stationary-state benchmarks,NQSC015,2019,2019,results,text/1902.05131/RBM_Lindblad_arxiv.tex:162-201,[redacted_for_public_release],The results compare favorably with exact small-system and MPS larger-system references.,high,false,false,""
DTO015.regime.k_local_efficiency,evidence,regime,Local Liouvillian evaluation remains efficient for k-local Hamiltonians,NQSC015,2019,2019,supplement,text/1902.05131/RBM_Lindblad_arxiv.tex:315-327,[redacted_for_public_release],The supplement identifies k-local structure as an efficiency regime.,high,false,false,""
DTO015.limitation.strong_interactions,evidence,limitation,Stronger interactions require more parameters and samples,NQSC015,2019,2019,results,text/1902.05131/RBM_Lindblad_arxiv.tex:162-201,[redacted_for_public_release],The paper reports increased resource demands in stronger-interaction regimes.,high,false,false,""
DTO019.paper,evidence,paper,Experimental neural network enhanced quantum tomography,NQSC019,2019,2019,title,text/1904.05902/main.tex:48,[redacted_for_public_release],Paper node for experimental neural-network-enhanced tomography.,high,false,false,""
DTO019.problem.spam_errors,evidence,problem,SPAM errors corrupt tomographic reconstruction,NQSC019,2019,2019,quantum tomography,text/1904.05902/main.tex:89-97,[redacted_for_public_release],The paper frames state-preparation and measurement errors as a persistent tomography obstacle.,high,false,false,""
